,cycle,p_center,p_height,p_width,q_center,q_height,q_width,r_center,r_height,r_width,s_center,s_height,s_width,t_center,t_height,t_width,r_squared,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval,fwhm_p,rise_time_p,decay_time_p,rise_decay_symmetry_p,sharpness_deriv_p,sharpness_diff_p,fwhm_q,rise_time_q,decay_time_q,rise_decay_symmetry_q,sharpness_deriv_q,fwhm_r,rise_time_r,decay_time_r,rise_decay_symmetry_r,sharpness_deriv_r,sharpness_diff_r,fwhm_s,rise_time_s,decay_time_s,rise_decay_symmetry_s,sharpness_deriv_s,fwhm_t,rise_time_t,decay_time_t,rise_decay_symmetry_t,sharpness_deriv_t,sharpness_diff_t,Average_Heart_Rate,SDNN,RMSSD,NN50,p_on,p_off,q_on,q_off,r_on,r_off,s_on,s_off,t_on,t_off
66,66,71989.87867347208,0.6305264315786946,0.09854151650324106,72152.05318781304,-0.3444182929327957,0.7482228697932922,72185.77588668022,1.7294070624091091,10.630228546489688,72219.72601729959,-0.2962033103060223,5.736681647266497,72477.84932180027,0.5928171549436698,5.095930792622061,0.7182116995563731,162.0,159.0,73.0,255.0,328.0,3.0,931.0,1000.0,2.0,1.0,1.0,0.5,0.32280502103511377,0.11480814611195266,2.0,1.0,1.0,0.5,0.21185760320644254,0.11480814611195266,27.0,13.0,14.0,0.48148148148148145,1.5666847722637418,0.11480814611195266,13.0,9.0,4.0,0.6923076923076923,0.3689885675951092,0.11480814611195266,6.0,5.0,1.0,0.8333333333333334,,,,0.0,71989.0,71992.0,72151.0,72153.0,72173.0,72198.0,72211.0,72224.0,72475.0,72479.0
67,67,72813.78364106898,0.9311980088483112,-0.13612888947889493,73144.57776204916,-1.1135269454754955,0.26282087091922424,73185.40131328715,1.7688310811619277,10.935458347288302,73222.15067819973,-0.29101803237645374,5.095930801728113,73502.72601729959,0.6429560190034942,7.64389620259217,0.7593683908067755,333.0,328.0,81.0,288.0,369.0,5.0,824.0,1002.0,2.0,1.0,1.0,0.5,0.3593989848952319,0.11182823703235514,2.0,1.0,1.0,0.5,0.31614355230035035,0.1109536182642343,29.0,14.0,15.0,0.4827586206896552,1.762645137975423,0.1109536182642343,4.0,1.0,3.0,0.25,0.341217507249715,0.1109536182642343,44.0,18.0,26.0,0.4090909090909091,,,,0.0,72811.0,72816.0,73144.0,73146.0,73174.0,73200.0,73221.0,73225.0,73501.0,73513.0
68,68,74059.62668776637,0.8546957791156613,0.26232068435437356,74123.0794906685,-0.2941568475711345,0.56680886414159,74185.5810109351,1.7845874248363929,10.64627010516242,74216.72601729959,-0.3001809711162239,5.324375904877851,74483.27398270041,0.6791340407412603,7.64389620259217,0.7665739038991911,63.0,61.0,100.0,263.0,363.0,2.0,1246.0,998.0,2.0,1.0,1.0,0.5,0.3013947623516481,0.1071978616365928,2.0,1.0,1.0,0.5,0.20043249685802178,0.10894763244568118,28.0,15.0,13.0,0.5357142857142857,1.758304035833382,0.10682896965689011,7.0,2.0,5.0,0.2857142857142857,0.47109863076635083,0.11810740692642671,39.0,16.0,23.0,0.41025641025641024,,,,0.0,74059.0,74061.0,74122.0,74124.0,74172.0,74199.0,74215.0,74222.0,74478.0,74485.0
69,69,75047.73906793333,0.3117943621632507,0.5240000235569474,75095.03879784366,-0.2495929279350138,0.6131991788027473,75185.73079954319,1.7050520699325777,11.46063095861052,75214.84932180027,-0.4369249485059832,5.095924238403525,75496.17805189872,0.5812994575393696,22.93168860777651,0.8547261022547817,47.0,45.0,125.0,296.0,421.0,2.0,988.0,1000.0,2.0,1.0,1.0,0.5,0.18831460499705327,0.10802193897086973,2.0,1.0,1.0,0.5,0.26273455438925175,0.10767172799716693,29.0,15.0,14.0,0.5172413793103449,1.514387523839988,0.10795473618399791,7.0,3.0,4.0,0.42857142857142855,0.7272047222152219,0.10790039950107826,55.0,29.0,26.0,0.5272727272727272,,,,0.0,75047.0,75049.0,75094.0,75096.0,75172.0,75200.0,75212.0,75219.0,75491.0,75515.0
70,70,75920.9549344264,0.2801302238062288,0.12061846148618231,76143.82634626747,-0.2568035968919126,0.6044450703170036,76185.02231145887,1.77219958203332,10.358721234894752,76215.85473609439,-0.3808732086592565,2.5479654008640567,76489.08651486432,0.6615312236136843,10.191861603456227,0.7725715175707614,223.0,221.0,74.0,277.0,351.0,2.0,873.0,998.0,2.0,1.0,1.0,0.5,0.24279743473224216,0.10948920391777878,2.0,1.0,1.0,0.5,0.2717699692327829,0.10987929828031376,24.0,12.0,12.0,0.5,2.0002582107826,0.10987929828031376,2.0,1.0,1.0,0.5,0.7584695503618398,0.10987929828031376,53.0,19.0,34.0,0.3584905660377358,,,,0.0,75920.0,75922.0,76143.0,76145.0,76173.0,76197.0,76215.0,76217.0,76476.0,76494.0
71,71,77026.86478594579,0.4379497333226688,0.131824088982154,77090.6149594235,-0.7137690288673454,0.2670456300604205,77185.60159749186,1.768797582235063,11.035674466092726,77215.9109499623,-0.31600015088144007,5.095930801709833,77492.69864360057,0.6730979009748207,10.191861603456227,0.7731321388453597,64.0,62.0,130.0,292.0,422.0,2.0,1106.0,1001.0,2.0,1.0,1.0,0.5,0.1308338550848327,0.11470954574552995,2.0,1.0,1.0,0.5,0.33476510103570695,0.11613896262086282,23.0,12.0,11.0,0.5217391304347826,1.7868055577552204,0.11873064059313362,6.0,2.0,4.0,0.3333333333333333,0.7891817243326332,0.11887827134012167,90.0,46.0,44.0,0.5111111111111111,,,,0.0,77026.0,77028.0,77090.0,77092.0,77174.0,77197.0,77214.0,77220.0,77487.0,77512.0
72,72,78020.74552559633,5.969412917360792,-0.10444384910315586,78112.97419154167,-0.31335949092457965,-0.04056065232097089,78185.26114636303,1.792294765136936,10.506832232825904,78220.57533909987,-0.3017594313767893,2.5479654008640567,78490.69864360022,0.6802379739015182,10.191861603456227,0.7687353398902771,92.0,89.0,110.0,271.0,381.0,3.0,994.0,998.0,2.0,1.0,1.0,0.5,0.3682500726640664,0.11124799197132317,2.0,1.0,1.0,0.5,0.3839829332929944,0.11322394075478283,28.0,13.0,15.0,0.4642857142857143,1.6775934250154199,0.11382303955271574,6.0,5.0,1.0,0.8333333333333334,0.4506544370278437,0.11575054172473623,75.0,40.0,35.0,0.5333333333333333,,,,0.0,78020.0,78023.0,78112.0,78114.0,78172.0,78200.0,78216.0,78222.0,78484.0,78493.0
73,73,79064.8935540974,0.39747757148955054,0.1470379427125589,79110.58786071812,-19679.686075952693,0.08730835444194415,79185.34718954889,1.7635791243751544,10.454122944166336,79216.23397591221,-0.3019115776172737,7.643896202567336,79493.48541179375,0.47339741149952375,32.408529422783005,0.8791391333930055,46.0,44.0,112.0,294.0,406.0,2.0,1044.0,1002.0,2.0,1.0,1.0,0.5,0.22555791504958156,0.11609576893882298,2.0,1.0,1.0,0.5,0.31976332655254047,0.11291691107522694,25.0,12.0,13.0,0.48,1.7088965620193866,0.12160112980946018,12.0,6.0,6.0,0.5,0.49345009910537896,0.11143322958174143,46.0,18.0,28.0,0.391304347826087,,,,0.0,79064.0,79066.0,79110.0,79112.0,79173.0,79197.0,79214.0,79222.0,79478.0,79516.0
74,74,80059.42466026115,0.614105046020482,0.37601890407315997,80103.38302191877,-0.7281955753566268,0.3319259964343648,80185.3306378004,1.7644122503347166,10.661804225167229,80216.57533910457,-0.3891603698693591,2.5479654008640544,80465.84932180027,0.5272165570599763,5.0959308017281115,0.7176608998507495,44.0,41.0,116.0,250.0,366.0,3.0,994.0,999.0,3.0,1.0,2.0,0.3333333333333333,0.42840489061854303,0.11404632435009894,2.0,1.0,1.0,0.5,0.3786086142118219,0.11404632435009894,23.0,11.0,12.0,0.4782608695652174,1.9049964006754212,0.1170111423101114,2.0,1.0,1.0,0.5,0.6512339268015538,0.11404632435009894,47.0,3.0,44.0,0.06382978723404255,,,,0.0,80058.0,80061.0,80102.0,80104.0,80174.0,80197.0,80216.0,80218.0,80463.0,80468.0
75,75,80938.41041411899,1.7398994048858432,0.22222834782505552,81125.23641546934,-0.35824410686282826,0.5085558333802096,81185.45875464239,1.7640208764082834,11.073724269477452,81217.42466090013,-0.35998648976225656,2.5479654008640567,81491.59183380069,0.5499051898997697,35.6715156120968,0.8821744779072087,187.0,185.0,97.0,300.0,397.0,2.0,879.0,997.0,2.0,1.0,1.0,0.5,0.4076451407281815,0.10583698755709156,2.0,1.0,1.0,0.5,0.25180120017540836,0.10596929848383801,27.0,13.0,14.0,0.48148148148148145,1.8638679674744683,0.10596929848383801,5.0,1.0,4.0,0.2,0.7601289954839515,0.10596929848383801,60.0,27.0,33.0,0.45,,,,0.0,80937.0,80939.0,81124.0,81126.0,81173.0,81199.0,81216.0,81221.0,81479.0,81521.0
76,76,82037.17911246954,141.81206111753565,0.0517348216204275,82142.19368561979,-3.820817635307929,0.08230550372041875,82186.60271279886,1.7833479472520468,10.956806631637875,82216.57533909987,-0.3748575317542232,2.5479654008640567,82492.57534140855,0.7106263358776649,2.5479654008640567,0.7185180683131543,104.0,102.0,78.0,276.0,354.0,2.0,1099.0,1008.0,2.0,1.0,1.0,0.5,0.3959320661890219,0.11345410680202694,2.0,1.0,1.0,0.5,0.09732104479178524,0.1053498542239132,27.0,15.0,12.0,0.5555555555555556,1.652156246837746,0.12415554221534277,2.0,1.0,1.0,0.5,0.7659967036680233,0.11484139511433113,20.0,19.0,1.0,0.95,,,,0.0,82036.0,82038.0,82140.0,82143.0,82173.0,82198.0,82216.0,82218.0,82474.0,82494.0
77,77,83038.13116408745,0.2505237968935804,0.5820268787650626,83111.42466090013,-0.15206842476888133,2.3651331332512817,83185.54244134229,1.7632958249031743,10.903754346197829,83217.15067819973,-0.32458053542330445,5.095930801728113,83485.27104636646,0.6701596334169128,5.095930801728113,0.7382549442555524,73.0,71.0,110.0,267.0,377.0,2.0,1001.0,992.0,2.0,1.0,1.0,0.5,0.32400896381237754,0.11279941196756366,2.0,1.0,1.0,0.5,0.2000883375135831,0.11125814198268336,27.0,14.0,13.0,0.5185185185185185,1.5794735061575396,0.11373038222763862,8.0,3.0,5.0,0.375,0.5929524891863598,0.1139213480606165,11.0,9.0,2.0,0.8181818181818182,,,,0.0,83037.0,83039.0,83110.0,83112.0,83173.0,83199.0,83215.0,83220.0,83476.0,83487.0
78,78,83976.4246600407,0.8902427661761345,0.2906132586567337,84133.89967153396,-0.29747511600867405,0.6900796500723895,84185.77034196697,1.7453647820770208,10.527505083061744,84218.38680882947,-0.30757876443403326,7.616837348052188,84494.8766958792,0.623045569806689,12.739827004320263,0.8022928365907986,158.0,156.0,91.0,280.0,371.0,2.0,938.0,1003.0,2.0,1.0,1.0,0.5,0.22279148477585023,0.11464979624764346,2.0,1.0,1.0,0.5,0.21002593857697852,0.1187976262248741,27.0,14.0,13.0,0.5185185185185185,1.5239657151676353,0.11032538903607261,13.0,7.0,6.0,0.5384615384615384,0.6496053785460902,0.1119396168065559,59.0,30.0,29.0,0.5084745762711864,,,,0.0,83975.0,83977.0,84133.0,84135.0,84173.0,84199.0,84211.0,84224.0,84492.0,84504.0
79,79,86053.11825359426,0.27078439928772663,0.7730435037483377,86127.04687854895,-0.26484537691229654,-0.08111707053557847,86185.75339099858,1.789638532251371,10.55086109114821,86220.57533909987,-0.28999968724080327,2.5479654008640567,86489.39728441686,0.6368476886775103,20.383723206912453,0.8443574315727979,74.0,72.0,97.0,290.0,387.0,2.0,2077.0,2005.0,2.0,1.0,1.0,0.5,0.2540694178329781,0.11477911401226236,2.0,1.0,1.0,0.5,0.15268277147372022,0.1119639554664598,29.0,15.0,14.0,0.5172413793103449,1.5582389122612381,0.11050846569632233,3.0,1.0,2.0,0.3333333333333333,0.3729654623369434,0.111066218248002,71.0,39.0,32.0,0.5492957746478874,,,,0.0,86052.0,86054.0,86126.0,86129.0,86171.0,86200.0,86220.0,86223.0,86478.0,86513.0
80,80,87058.65717793662,0.8649154013798189,0.24872743325359903,87139.82957257557,-0.6221625039405998,-0.12429853681398731,87185.1545728055,1.7703792619302174,11.428324276954463,87217.42466090013,-0.41261837817147007,2.5479654008640567,87492.57533909987,0.7185223548925899,2.5479654008640567,0.7007934076285802,80.0,78.0,80.0,276.0,356.0,2.0,1006.0,995.0,2.0,1.0,1.0,0.5,0.3376031398881859,0.11436819304990802,2.0,1.0,1.0,0.5,0.38544020965333126,0.1144669509921775,29.0,14.0,15.0,0.4827586206896552,2.0562194014837534,0.11447415343738623,2.0,1.0,1.0,0.5,0.8507188252728906,0.11447415343738623,3.0,2.0,1.0,0.6666666666666666,,,,0.0,87058.0,87060.0,87138.0,87141.0,87171.0,87200.0,87216.0,87218.0,87491.0,87494.0
81,81,88034.0758043347,0.2581703542019752,1.2864751928444789,88085.41623353484,-0.7472551746462986,0.28281475077825413,88185.22304576676,1.7787732398208174,10.82350037096193,88311.24213482207,-0.3792078280903324,0.3706471286130764,88466.42466090013,0.5998570044852377,2.5479654008640567,0.6681395142171087,51.0,49.0,228.0,155.0,383.0,2.0,975.0,1001.0,2.0,1.0,1.0,0.5,0.4367032814770093,0.12113285516311156,2.0,1.0,1.0,0.5,0.2327833051459995,0.11889133346788114,27.0,13.0,14.0,0.48148148148148145,1.8687169554888556,0.1164406004295306,2.0,1.0,1.0,0.5,0.41912826560080724,0.10966768986542245,2.0,1.0,1.0,0.5,,,,0.0,88033.0,88035.0,88084.0,88086.0,88172.0,88199.0,88310.0,88312.0,88465.0,88467.0
82,82,89030.15749775761,0.39955764520645476,0.012742225116332218,89108.23565304797,-0.2703183318414313,0.6619751128013909,89185.242869128,1.7863948765879787,10.881216345049216,89217.57534483953,-0.38329078968851577,2.5416315504332028,89486.66620905079,0.7054528866883323,10.191861603456204,0.7626892417551229,78.0,76.0,112.0,282.0,394.0,2.0,996.0,1000.0,2.0,1.0,1.0,0.5,0.4732557054548474,0.11525031829944184,3.0,1.0,2.0,0.3333333333333333,0.2365738326941163,0.11550757925805623,26.0,12.0,14.0,0.46153846153846156,1.6677807982167518,0.11486133634689587,3.0,2.0,1.0,0.6666666666666666,0.6728938496044022,0.11494530361428065,72.0,22.0,50.0,0.3055555555555556,,,,0.0,89029.0,89031.0,89107.0,89110.0,89173.0,89199.0,89216.0,89219.0,89481.0,89501.0
83,83,90075.1979769233,3.5822956007561904,-0.08573035656235017,90154.30352697361,-0.4454851969829936,0.30065382147374875,90185.93580661301,1.7267822742645849,10.60663743725049,90215.42360173052,-0.45927706681370867,2.5479654008640558,90495.57533909987,0.7642248905635709,2.5479654008640567,0.7044724324624634,80.0,77.0,66.0,278.0,344.0,3.0,1045.0,1002.0,2.0,1.0,1.0,0.5,0.193102484839636,0.11588775127797651,2.0,1.0,1.0,0.5,0.08700563901338303,0.11515953084811614,28.0,14.0,14.0,0.5,1.5749133426075042,0.1147414821031661,5.0,1.0,4.0,0.2,0.9265951127281102,0.11663803950154639,20.0,19.0,1.0,0.95,,,,0.0,90073.0,90076.0,90153.0,90155.0,90172.0,90197.0,90214.0,90219.0,90477.0,90497.0
84,84,91003.57533909987,0.6384252548361198,0.34728402312572043,91106.84898777626,-0.8406097684861974,0.09755382794557717,91185.2159410054,1.7604784763323504,11.00869003759982,91219.15067819973,-0.3167149435409718,4.571883725274182,91481.84932180027,0.6654382475539841,5.095930801728113,0.7408501927261423,104.0,101.0,116.0,272.0,388.0,3.0,929.0,995.0,3.0,2.0,1.0,0.6666666666666666,0.3067096209634313,0.10481006352375381,2.0,1.0,1.0,0.5,0.1965336244804254,0.10481006352375381,28.0,14.0,14.0,0.5,1.6387808277186164,0.10481006352375381,6.0,3.0,3.0,0.5,0.5565896072682308,0.10481006352375381,70.0,17.0,53.0,0.24285714285714285,,,,0.0,91002.0,91005.0,91106.0,91108.0,91174.0,91198.0,91218.0,91222.0,91479.0,91494.0
85,85,92026.59387880978,0.8246852535239968,0.2750501381321494,92111.92476983456,-0.6339944754390368,0.06318633478591779,92185.97584442371,1.760178374752235,11.007257278498038,92216.12963542064,-0.3827685236898551,6.7372979282197685,92490.35348823451,0.54601752371562,25.47965400864057,0.8605034500095154,85.0,83.0,110.0,278.0,388.0,2.0,1023.0,1002.0,2.0,1.0,1.0,0.5,0.3744527544200093,0.10939227619183817,2.0,1.0,1.0,0.5,0.38383736795910417,0.11112339041680631,28.0,15.0,13.0,0.5357142857142857,1.5784428622036817,0.11077459570605214,10.0,5.0,5.0,0.5,0.7051084836567973,0.11082023333421781,34.0,25.0,9.0,0.7352941176470589,,,,0.0,92026.0,92028.0,92111.0,92113.0,92173.0,92197.0,92211.0,92221.0,92473.0,92499.0
86,86,92849.89790622143,0.35376223763688996,-0.1231284325405659,93144.15296592921,-0.2656223306853208,0.54028315537544,93185.31567001631,1.810598123486734,10.658828855405593,93213.05433763674,-0.3513500461627753,2.5479654008640567,93475.84932180027,0.6985462254420267,5.095930801728113,0.7258036780850198,294.0,292.0,71.0,268.0,339.0,2.0,823.0,1000.0,2.0,1.0,1.0,0.5,0.2064880537129776,0.11291982530673193,2.0,1.0,1.0,0.5,0.18527053351624567,0.11291982530673193,26.0,13.0,13.0,0.5,1.9580650178771968,0.11291982530673193,2.0,1.0,1.0,0.5,0.8521084540070174,0.11291982530673193,50.0,12.0,38.0,0.24,,,,0.0,92849.0,92851.0,93143.0,93145.0,93172.0,93198.0,93212.0,93214.0,93473.0,93482.0
87,87,94052.57533909987,0.17843967161957522,2.547965400863654,94108.50678136374,-2.0650087916767736,-0.2272923581897341,94185.57363793915,1.798282345136699,10.322361614082237,94220.57533909987,-0.2967187857368769,2.5479654008640567,94483.42466090013,0.616915444882237,2.5479654008640567,0.7103264992570558,56.0,53.0,115.0,262.0,377.0,3.0,1203.0,999.0,3.0,2.0,1.0,0.6666666666666666,0.1938770286806626,0.10968719200697698,3.0,2.0,1.0,0.6666666666666666,0.24175562750859703,0.11387772119056447,28.0,15.0,13.0,0.5357142857142857,1.7705741605280882,0.12103828291024138,2.0,1.0,1.0,0.5,0.4485214347918422,0.12134992766778131,2.0,1.0,1.0,0.5,,,,0.0,94051.0,94054.0,94107.0,94111.0,94172.0,94199.0,94220.0,94222.0,94482.0,94484.0
88,88,95056.66013648524,0.35606399998244237,0.5796645836651348,95124.59909822645,-0.8158878580964989,0.27095022157914406,95185.7059363376,1.789266722805816,10.674901525734654,95217.57533909987,-0.3687194059381523,2.5479654008640567,95495.2867401027,0.6113181846464346,22.93168860777651,0.8518724343240948,69.0,66.0,97.0,281.0,378.0,3.0,1004.0,1002.0,3.0,2.0,1.0,0.6666666666666666,0.40919097377433655,0.11068567516621106,2.0,1.0,1.0,0.5,0.3492694959647645,0.12448715265785301,26.0,14.0,12.0,0.5384615384615384,1.779545661388416,0.1191392647745423,4.0,1.0,3.0,0.25,0.6783734290114982,0.11104643731282801,34.0,14.0,20.0,0.4117647058823529,,,,0.0,95055.0,95058.0,95124.0,95126.0,95172.0,95198.0,95217.0,95221.0,95484.0,95502.0
89,89,96042.42466090013,0.8728252167506033,0.3096873162546839,96135.42466084422,-0.17281050233567016,2.5479654008640567,96187.45203459915,1.7114505523947638,10.873850964503863,96217.15067819973,-0.3566609822873001,5.095930801728113,96495.12330450071,0.6060635866150952,12.739827004320285,0.79120599832365,93.0,91.0,86.0,290.0,376.0,2.0,985.0,1004.0,2.0,1.0,1.0,0.5,0.46089682195153386,0.10933724314077194,2.0,1.0,1.0,0.5,0.2518023607607629,0.10933724314077194,24.0,15.0,9.0,0.625,1.69048467908334,0.10933724314077194,7.0,4.0,3.0,0.5714285714285714,0.6812401445308996,0.10933724314077194,44.0,14.0,30.0,0.3181818181818182,,,,0.0,96041.0,96043.0,96134.0,96136.0,96172.0,96196.0,96216.0,96220.0,96488.0,96510.0
90,90,97046.57533909987,0.35685275397623806,0.8159387535837787,97130.60246001421,-1.428747631110074,0.22767215050887396,97185.48424243306,1.7805974106987374,10.511611909940239,97219.15067819973,-0.31383643139575607,5.095930801728113,97509.57533909987,0.6894430518233918,2.5479654008640567,0.7274588618435427,85.0,82.0,92.0,294.0,386.0,3.0,1005.0,997.0,3.0,2.0,1.0,0.6666666666666666,0.2369143950750228,0.10912230055526678,2.0,1.0,1.0,0.5,0.3474252498573078,0.10554299373016146,27.0,12.0,15.0,0.4444444444444444,1.8439800580135386,0.10885527921976225,17.0,10.0,7.0,0.5882352941176471,0.38999746514932215,0.10744116491132238,7.0,1.0,6.0,0.14285714285714285,,,,0.0,97045.0,97048.0,97130.0,97132.0,97173.0,97200.0,97210.0,97222.0,97509.0,97516.0
91,91,98051.2329988962,0.4116989991526904,0.4968547959503315,98122.09987719328,-0.19891051284095038,0.5679913962294459,98185.39728720114,1.7504490513091469,11.17517178151256,98214.91781516811,-0.3299225300193693,5.095930801724745,98478.27398270041,0.6683003217805029,7.64389620259217,0.7516194787911049,71.0,69.0,96.0,266.0,362.0,2.0,1004.0,995.0,2.0,1.0,1.0,0.5,0.4221827018076769,0.11134433991033252,2.0,1.0,1.0,0.5,0.17191072566517887,0.11134433991033252,28.0,12.0,16.0,0.42857142857142855,1.6783929483680926,0.11134433991033252,7.0,5.0,2.0,0.7142857142857143,0.816963694616725,0.11134433991033252,57.0,4.0,53.0,0.07017543859649122,,,,0.0,98050.0,98052.0,98121.0,98123.0,98174.0,98199.0,98210.0,98217.0,98474.0,98483.0
92,92,99057.66521206635,0.8923200410947634,0.2711062476164303,99150.64084489533,-0.8992240079194739,0.24086704221032731,99185.45065673596,1.7785904618857877,10.540878443152973,99215.42466089559,-0.405049173735432,2.547965400863098,99501.30135639943,0.6598815835957935,10.191861603456227,0.7789900757193909,93.0,91.0,66.0,291.0,357.0,2.0,1007.0,1005.0,2.0,1.0,1.0,0.5,0.3640664521256066,0.11166318473540947,2.0,1.0,1.0,0.5,0.20086218172759737,0.11166318473540947,27.0,13.0,14.0,0.48148148148148145,1.7727334245222117,0.11166318473540947,2.0,1.0,1.0,0.5,0.9468771619306967,0.11166318473540947,46.0,40.0,6.0,0.8695652173913043,,,,0.0,99057.0,99059.0,99150.0,99152.0,99173.0,99199.0,99214.0,99216.0,99470.0,99507.0
93,93,100042.57533909987,0.2533307446182796,1.6603451554772273,100148.00833464018,-0.227251018151508,0.3930732331354729,100185.55983658275,1.8347210406989924,10.836663628642611,100214.42466090013,-0.3576707613599042,2.5479654008640567,100491.12307011134,0.6811566147502458,12.739827004320285,0.8011250224572746,105.0,102.0,70.0,277.0,347.0,3.0,985.0,998.0,3.0,1.0,2.0,0.3333333333333333,0.2899746442276915,0.12208115994228337,2.0,1.0,1.0,0.5,0.11796786514646351,0.11807162400119897,28.0,15.0,13.0,0.5357142857142857,1.738712162253163,0.11483467533022573,4.0,1.0,3.0,0.25,0.7036859556350875,0.11572291066568989,34.0,25.0,9.0,0.7352941176470589,,,,0.0,100042.0,100045.0,100147.0,100149.0,100173.0,100198.0,100213.0,100217.0,100481.0,100494.0
94,94,101937.90406129186,0.5389683450634145,0.11413038263705963,102147.91642655923,-0.4489752320319488,0.0936238884152909,102185.58129508718,1.806958731325939,10.463345064546177,102217.13387250368,-0.38456331760256623,2.5479654008640567,102486.8447168119,0.6430511691628408,7.64389620259217,0.7432489496591083,210.0,208.0,72.0,273.0,345.0,2.0,1895.0,1999.0,2.0,1.0,1.0,0.5,0.37573990016144726,0.12142439652247025,2.0,1.0,1.0,0.5,0.19162763098983568,0.1223279314254669,28.0,14.0,14.0,0.5,1.7438835210533774,0.12185444827956832,3.0,1.0,2.0,0.3333333333333333,0.8092954785129222,0.1217927725124713,56.0,22.0,34.0,0.39285714285714285,,,,0.0,101937.0,101939.0,102147.0,102149.0,102172.0,102200.0,102216.0,102219.0,102483.0,102492.0
95,95,102985.57649051807,1.5276810828993623,0.21617806812784168,103107.0409075481,-0.2363313847034161,2.547965400860442,103185.3090188164,1.7461209097500527,10.541421712576446,103218.57533909987,-0.4596668562013865,2.5479654008640567,103498.87622196926,0.6321181219877653,2.5479654008640567,0.7240527142109006,121.0,117.0,116.0,281.0,397.0,4.0,1048.0,998.0,2.0,1.0,1.0,0.5,0.1810420928152208,0.1100449414117587,3.0,1.0,2.0,0.3333333333333333,0.43904908194714476,0.1077254060285,26.0,13.0,13.0,0.5,1.7511881353919379,0.10585927916438988,4.0,1.0,3.0,0.25,0.6548049134306795,0.1078296449477533,5.0,1.0,4.0,0.2,,,,0.0,102985.0,102989.0,103106.0,103109.0,103172.0,103198.0,103218.0,103222.0,103498.0,103503.0
96,96,103872.93038782355,0.618886450796503,-0.06298462213816569,104147.17638255337,-0.21934882706909428,0.7692427469976755,104185.6522806313,1.8250130107166274,10.879007817411747,104217.57533909987,-0.3825286100705093,2.5479654008640567,104502.57548992842,0.6789213262640742,2.5479654008640567,0.7162511011037452,274.0,272.0,74.0,288.0,362.0,2.0,887.0,1007.0,2.0,1.0,1.0,0.5,0.3709123332629248,0.11156355224064606,3.0,1.0,2.0,0.3333333333333333,0.06103052767282786,0.10576384211150068,28.0,14.0,14.0,0.5,1.7571452414543356,0.10648654435635566,3.0,1.0,2.0,0.3333333333333333,0.80794104894564,0.10904289917110224,6.0,1.0,5.0,0.16666666666666666,,,,0.0,103872.0,103874.0,104146.0,104149.0,104172.0,104200.0,104217.0,104220.0,104502.0,104508.0
97,97,105045.57533909987,0.3662402795366482,0.6530816630580634,105153.42460073809,-0.6547129850591975,0.3270122820071929,105185.7953658464,1.7656473304000366,11.315394503217833,105215.43770687698,-0.33872680913458164,5.095930801424132,105517.57533909987,0.6106303564559534,2.547965400864056,0.7036313301386214,108.0,105.0,66.0,301.0,367.0,3.0,1173.0,998.0,3.0,2.0,1.0,0.6666666666666666,0.35596004573467543,0.11924710461793443,2.0,1.0,1.0,0.5,0.023204108268137125,0.11924710461793443,30.0,15.0,15.0,0.5,1.5298272591994277,0.11924710461793443,5.0,2.0,3.0,0.4,0.8363386529564956,0.11924710461793443,3.0,2.0,1.0,0.6666666666666666,,,,0.0,105044.0,105047.0,105152.0,105154.0,105172.0,105199.0,105213.0,105218.0,105516.0,105519.0
98,98,106072.99418372186,0.35678202131671705,0.8158143059957108,106128.80798539436,-3.5283439130511876,-0.08488622339934494,106185.08129532158,1.7770424675974261,10.849103523098037,106216.42466090013,-0.35756071252280713,2.5479654008640567,106496.57533909987,0.6927851839490926,2.5479654008640567,0.7190081349168912,57.0,52.0,91.0,288.0,379.0,5.0,1027.0,997.0,4.0,2.0,2.0,0.5,0.3031228903325458,0.12523313554876003,2.0,1.0,1.0,0.5,0.2661711329542033,0.11785948855711273,26.0,13.0,13.0,0.5,1.6959136902362975,0.11644554673549876,4.0,1.0,3.0,0.25,0.7088320012332942,0.11161447260223706,11.0,1.0,10.0,0.09090909090909091,,,,0.0,106071.0,106076.0,106128.0,106131.0,106172.0,106198.0,106215.0,106219.0,106496.0,106507.0
99,99,107877.04990035792,0.3058651848621691,-0.1343723155381987,108092.57539474763,-3.1995458339894793,0.18984097773093442,108185.5771520693,1.7335850682514187,11.182307750896053,108219.2017044104,-0.35726106027914706,2.5479654008640567,108468.84932180027,0.607806595277867,5.095930801728113,0.7145598087248475,216.0,214.0,129.0,249.0,378.0,2.0,1804.0,2003.0,2.0,1.0,1.0,0.5,0.3198784913401539,0.11601243576551971,2.0,1.0,1.0,0.5,0.3719234598555191,0.11544162356159111,30.0,15.0,15.0,0.5,1.6519867441397769,0.11544162356159111,3.0,1.0,2.0,0.3333333333333333,0.59612027813158,0.11544162356159111,64.0,5.0,59.0,0.078125,,,,0.0,107876.0,107878.0,108092.0,108095.0,108172.0,108199.0,108218.0,108221.0,108464.0,108470.0
