,cycle,p_center,p_height,p_width,q_center,q_height,q_width,r_center,r_height,r_width,s_center,s_height,s_width,t_center,t_height,t_width,r_squared,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval,fwhm_p,rise_time_p,decay_time_p,rise_decay_symmetry_p,sharpness_deriv_p,sharpness_diff_p,fwhm_q,rise_time_q,decay_time_q,rise_decay_symmetry_q,sharpness_deriv_q,fwhm_r,rise_time_r,decay_time_r,rise_decay_symmetry_r,sharpness_deriv_r,sharpness_diff_r,fwhm_s,rise_time_s,decay_time_s,rise_decay_symmetry_s,sharpness_deriv_s,fwhm_t,rise_time_t,decay_time_t,rise_decay_symmetry_t,sharpness_deriv_t,sharpness_diff_t,Average_Heart_Rate,SDNN,RMSSD,NN50,p_on,p_off,q_on,q_off,r_on,r_off,s_on,s_off,t_on,t_off
138,138,150048.57533910006,0.13239318724592092,2.5479653407495406,150152.5753390999,-0.1193715493317218,2.5479645962721555,150185.6409227111,1.7840664848581111,10.890559543985917,150216.38053399022,-0.33845594437661924,5.095930798344211,150499.08212109702,0.4680618232643505,37.544335610090776,0.9559332589492934,104.0,102.0,68.0,309.0,377.0,2.0,1125.0,1000.0,2.0,1.0,1.0,0.5,0.16793293089847358,0.06174652073564309,2.0,1.0,1.0,0.5,0.11462741841884172,0.06406502385319243,28.0,15.0,13.0,0.5357142857142857,1.6817931519010192,0.06481722231707943,6.0,2.0,4.0,0.3333333333333333,0.758200953159786,0.06376220759216807,82.0,42.0,40.0,0.5121951219512195,,,,0.0,150048.0,150050.0,150152.0,150154.0,150172.0,150198.0,150214.0,150220.0,150467.0,150529.0
139,139,151058.4246609001,0.152146805782235,2.5479654008640567,151150.5753390999,-0.15232037325445277,2.5479654008640567,151186.06985231565,1.7307503684340855,11.356843971675326,151215.42734886444,-0.3271889279555525,7.6348607604515975,151492.81220804737,0.49005873759036056,35.57298334787586,0.9546079759309118,89.0,86.0,76.0,302.0,378.0,3.0,1009.0,1001.0,3.0,1.0,2.0,0.3333333333333333,0.1572488384726636,0.060023444482291646,6.0,5.0,1.0,0.8333333333333334,0.08546355656412993,0.060281882413087996,29.0,15.0,14.0,0.5172413793103449,1.6579088585707984,0.06293801061064715,10.0,3.0,7.0,0.3,0.6921167105283846,0.06278020753405324,74.0,38.0,36.0,0.5135135135135135,,,,0.0,151057.0,151060.0,151146.0,151152.0,151171.0,151200.0,151212.0,151222.0,151459.0,151524.0
140,140,152053.4246609001,0.14385624361029384,2.5479654008639763,152107.58309851395,-0.8891295314671844,0.23250445201281647,152185.6491170089,1.7728176213241356,10.846112936142836,152217.15067819975,-0.31457753212408884,5.095930801728113,152493.34878605415,0.48598672097100204,36.75216403217156,0.9587470598055556,56.0,53.0,113.0,315.0,428.0,3.0,995.0,998.0,3.0,2.0,1.0,0.6666666666666666,0.19203280250305996,0.05937966446371408,2.0,1.0,1.0,0.5,0.12589957725745426,0.0588622909789523,27.0,13.0,14.0,0.48148148148148145,1.6976661964517406,0.058306468418937045,11.0,6.0,5.0,0.5454545454545454,0.49473070172322353,0.05835601398171806,76.0,34.0,42.0,0.4473684210526316,,,,0.0,152051.0,152054.0,152107.0,152109.0,152173.0,152200.0,152211.0,152220.0,152459.0,152535.0
141,141,153050.5753390999,0.1661437709797615,2.5479653341001502,153134.35052030795,-0.1471679066401782,0.4337293568127458,153185.62977276446,1.7807848056886981,11.06010339849504,153215.30135639946,-0.29192874680654896,6.453437881748244,153490.76822128188,0.5135241151532624,37.94759292532251,0.9626292245578674,86.0,81.0,88.0,302.0,390.0,5.0,998.0,1002.0,5.0,4.0,1.0,0.8,0.21457713383732788,0.05810798048751971,2.0,1.0,1.0,0.5,0.14284893870174142,0.057931562809725334,29.0,15.0,14.0,0.5172413793103449,1.6917239354722295,0.05974647227785861,15.0,5.0,10.0,0.3333333333333333,0.6119087953733007,0.06093087494310498,76.0,40.0,36.0,0.5263157894736842,,,,0.0,153047.0,153052.0,153133.0,153135.0,153171.0,153200.0,153210.0,153221.0,153455.0,153523.0
142,142,154043.4246609001,0.15110971375157975,2.547954812463815,154155.4246609001,-0.3282754705478845,0.4732966357519656,154185.5383646531,1.7457393414097304,11.121156376173845,154216.7260172996,-0.2772427484054041,6.539286552915866,154489.7672007033,0.49670162075455726,38.736315321664236,0.9598884024186077,112.0,107.0,67.0,303.0,370.0,5.0,992.0,996.0,5.0,1.0,4.0,0.2,0.1917705012135416,0.0539888532407808,3.0,1.0,2.0,0.3333333333333333,0.20650642991805,0.06501579893828287,29.0,15.0,14.0,0.5172413793103449,1.6323924127787675,0.06300693933075467,11.0,5.0,6.0,0.45454545454545453,0.5442569716027079,0.06081198698963612,76.0,33.0,43.0,0.4342105263157895,,,,0.0,154042.0,154047.0,154154.0,154157.0,154172.0,154200.0,154212.0,154221.0,154457.0,154524.0
143,143,155035.4246609001,0.12104854876760367,2.5479550476539767,155147.00026998602,-0.1343439618397809,5.095930801728113,155185.67496106567,1.7582793693875265,11.138404903438296,155215.0254703865,-0.31473375273187965,6.42163812509884,155491.4718119578,0.4983925212692554,36.56673382127727,0.96110793899317,110.0,108.0,78.0,302.0,380.0,2.0,992.0,1002.0,2.0,1.0,1.0,0.5,0.25470888575462175,0.06097325807101697,5.0,3.0,2.0,0.6,0.06403503407895422,0.06252525003491496,26.0,13.0,13.0,0.5,1.6898651043694513,0.06368727514773997,16.0,5.0,11.0,0.3125,0.6134929891955185,0.06194636355335819,70.0,36.0,34.0,0.5142857142857142,,,,0.0,155034.0,155036.0,155144.0,155149.0,155173.0,155199.0,155210.0,155222.0,155459.0,155524.0
144,144,156036.36456961025,0.2041567432678754,1.10198002034605,156100.6933549687,-0.18493682189874236,0.3123223256201048,156185.75502498148,1.7454625318511632,11.252778136297897,156215.87693761915,-0.27064529202966364,6.490550405776122,156491.5586471954,0.49997009711605966,38.664806705854005,0.9577678639625002,65.0,62.0,123.0,309.0,432.0,3.0,1001.0,1000.0,3.0,1.0,2.0,0.3333333333333333,0.2507484165250942,0.05979280207791672,2.0,1.0,1.0,0.5,0.09966847381940597,0.05937708493040254,27.0,13.0,14.0,0.48148148148148145,1.7726288700254598,0.059826886022699276,13.0,5.0,8.0,0.38461538461538464,0.5324533812062078,0.059546848433644446,86.0,40.0,46.0,0.46511627906976744,,,,0.0,156035.0,156038.0,156100.0,156102.0,156173.0,156200.0,156211.0,156223.0,156452.0,156532.0
145,145,158053.4246587309,0.16567760290450181,2.547965400864022,158151.5753390999,-0.09652806816532898,2.5479654008640567,158185.52078824805,1.7610110341694916,11.24318112850956,158216.7260172996,-0.3012501585590661,6.530339040508649,158492.31238198275,0.5102897551799723,38.02816850070303,0.9550395844672163,100.0,97.0,70.0,302.0,372.0,3.0,2017.0,2000.0,3.0,2.0,1.0,0.6666666666666666,0.2524276050091778,0.05965020943259598,2.0,1.0,1.0,0.5,0.1467772336292966,0.05970707577733802,28.0,15.0,13.0,0.5357142857142857,1.7052539530468742,0.05977551010473438,15.0,8.0,7.0,0.5333333333333333,0.5072348152768877,0.06035208805715257,87.0,44.0,43.0,0.5057471264367817,,,,0.0,158051.0,158054.0,158151.0,158153.0,158171.0,158199.0,158211.0,158221.0,158455.0,158523.0
146,146,159054.0820938277,0.13254533789015188,2.5479654008640567,159146.07638348715,-0.12241881688666281,1.6983742043925234,159185.53613344987,1.7656784219500354,10.789781325341835,159213.4246609001,-0.37859946734846983,2.5479654008640567,159492.52516767645,0.4975253457232427,35.87168561382388,0.9551892589253446,92.0,90.0,73.0,315.0,388.0,2.0,1001.0,1000.0,2.0,1.0,1.0,0.5,0.19505382209774452,0.0626034761071527,3.0,1.0,2.0,0.3333333333333333,0.12122644251221776,0.06145201801227233,28.0,14.0,14.0,0.5,1.7082017054496144,0.06087549512960159,6.0,1.0,5.0,0.16666666666666666,0.8160694023462185,0.062285142965529824,77.0,37.0,40.0,0.4805194805194805,,,,0.0,159053.0,159055.0,159145.0,159148.0,159172.0,159200.0,159212.0,159218.0,159457.0,159533.0
147,147,160049.69864360054,0.13744217407307868,10.191861580292812,160101.71058090928,-79.61656053002004,0.08055543019439634,160185.73217511506,1.7622843462260025,11.192277279761962,160215.73596812694,-0.31405170910995456,5.095930801728113,160491.33206820063,0.5068662584797762,39.33566019779848,0.9652836412342467,57.0,47.0,124.0,305.0,429.0,10.0,994.0,1002.0,10.0,6.0,4.0,0.6,0.2347152635143122,0.05096165900289695,2.0,1.0,1.0,0.5,0.13439535866835153,0.05549201699840855,27.0,15.0,12.0,0.5555555555555556,1.7357717747512091,0.08220695319771744,13.0,4.0,9.0,0.3076923076923077,0.6156025988045469,0.06382172956982372,99.0,49.0,50.0,0.494949494949495,,,,0.0,160044.0,160054.0,160101.0,160103.0,160172.0,160198.0,160213.0,160225.0,160449.0,160530.0
148,148,161048.4246609001,0.1621941333016744,2.5479652737494374,161138.1161175304,-0.15407327991022915,0.5649826942073675,161185.52520257697,1.783038993842735,10.849046023391805,161217.15067819975,-0.275340682525769,5.095930801176371,161491.23600524332,0.5109352606186492,37.821269020252764,0.9640464148497663,90.0,87.0,86.0,303.0,389.0,3.0,1000.0,999.0,3.0,1.0,2.0,0.3333333333333333,0.2536157615096332,0.05383608941312568,2.0,1.0,1.0,0.5,0.1325280690652045,0.05383608941312568,27.0,14.0,13.0,0.5185185185185185,1.6746102622721932,0.05383608941312568,11.0,5.0,6.0,0.45454545454545453,0.521763128189417,0.05383608941312568,88.0,44.0,44.0,0.5,,,,0.0,161047.0,161050.0,161137.0,161139.0,161172.0,161199.0,161216.0,161223.0,161456.0,161526.0
149,149,161823.33650135604,0.416895269680038,0.2580668411617895,162066.28197495954,-0.2502767452291258,0.23207526764247222,162185.58410338234,1.7533913693735184,10.884514455537651,162215.8606704696,-0.3064629416547515,5.095930801657974,162490.19186160344,0.5035741464420552,36.76729121119665,0.9585533271814667,242.0,240.0,155.0,311.0,466.0,2.0,775.0,999.0,2.0,1.0,1.0,0.5,0.18820729530120586,0.058697153419805935,2.0,1.0,1.0,0.5,0.20357907361692149,0.05646431046426373,27.0,14.0,13.0,0.5185185185185185,1.8217030979471658,0.05888212903478929,5.0,2.0,3.0,0.4,0.6729178586445547,0.0583879320218132,76.0,34.0,42.0,0.4473684210526316,,,,0.0,161822.0,161824.0,162064.0,162067.0,162172.0,162199.0,162214.0,162219.0,162456.0,162530.0
150,150,162830.42446046605,1.435739534624093,0.19938200393107858,163096.42363478252,-0.3969233493085116,0.2859721917163884,163185.70389330544,1.7860284147105752,10.810088876037508,163216.0639907312,-0.25442153830486525,7.6438680003154476,163492.26705807884,0.47916187862833914,36.62039643691281,0.9612067832379565,266.0,264.0,126.0,307.0,433.0,2.0,1007.0,1001.0,2.0,1.0,1.0,0.5,0.20620730912884822,0.05985702320808123,2.0,1.0,1.0,0.5,0.10916640167612333,0.05960954004056754,26.0,13.0,13.0,0.5,1.658375392629989,0.060277164793977746,7.0,2.0,5.0,0.2857142857142857,0.5997357398432673,0.060825324628610664,69.0,33.0,36.0,0.4782608695652174,,,,0.0,162829.0,162831.0,163095.0,163097.0,163173.0,163199.0,163214.0,163221.0,163459.0,163528.0
151,151,164053.5753390999,0.11794140192880945,2.5479649298929385,164138.93149773966,-0.1689019538984793,0.5959174852517148,164185.53712525064,1.7537142392645901,10.461047840435794,164219.5753390999,-0.4011985674395617,2.547965115031856,164491.19185612866,0.48543853315673746,33.047541097197154,0.9485279097449524,86.0,83.0,84.0,299.0,383.0,3.0,1224.0,999.0,3.0,2.0,1.0,0.6666666666666666,0.0677828682029584,0.060673298564460264,2.0,1.0,1.0,0.5,0.1800195334719797,0.06052621653545801,26.0,14.0,12.0,0.5384615384615384,1.7498734573437194,0.05998857371129725,3.0,1.0,2.0,0.3333333333333333,0.5650123130689679,0.0599724623111167,64.0,34.0,30.0,0.53125,,,,0.0,164052.0,164055.0,164138.0,164140.0,164172.0,164198.0,164219.0,164222.0,164457.0,164521.0
152,152,165070.5753390999,0.12321912675588506,2.5479654008640567,165149.66700736183,-0.10240432073170075,2.5479654008640567,165185.2534639734,1.7834360000213223,10.636688961605847,165219.5753390999,-0.33775510641304934,2.5479654008640567,165492.550875235,0.49422239234431575,37.64566194214446,0.9567629820319299,79.0,76.0,74.0,291.0,365.0,3.0,1017.0,998.0,3.0,1.0,2.0,0.3333333333333333,0.10434635152477713,0.05827531004839983,2.0,1.0,1.0,0.5,0.018688570472331772,0.04996831081160822,29.0,14.0,15.0,0.4827586206896552,1.7832122686399001,0.08111770019424679,4.0,1.0,3.0,0.25,0.5035682829695225,0.08505616188103975,75.0,42.0,33.0,0.56,,,,0.0,165070.0,165073.0,165149.0,165151.0,165173.0,165199.0,165219.0,165223.0,165453.0,165514.0
153,153,166054.8086987746,0.19360452427694316,0.6805105865454747,166135.09079464176,-0.16963273238178325,-0.16984406140953734,166185.7144804229,1.7661006730368256,10.840352393799044,166215.16786349964,-0.3609151185482976,5.0959305417820175,166495.35610380172,0.4732316327540402,36.76924832283574,0.9553905113334304,80.0,78.0,88.0,299.0,387.0,2.0,984.0,1002.0,2.0,1.0,1.0,0.5,0.1731394579274621,0.053960186693456,2.0,1.0,1.0,0.5,0.10124203335318696,0.06752471260347488,26.0,13.0,13.0,0.5,1.8440265162277194,0.0917016798763442,11.0,4.0,7.0,0.36363636363636365,0.7332903590503224,0.07598821617332921,80.0,42.0,38.0,0.525,,,,0.0,166054.0,166056.0,166134.0,166136.0,166173.0,166199.0,166214.0,166222.0,166462.0,166521.0
154,154,167043.3564133036,0.3722775721807926,0.26882228893565857,167108.32566863095,-0.1346008153615435,0.8082245583021402,167185.71263771076,1.7576038169319432,11.083632642020733,167216.30135639946,-0.2847781991401222,7.1775590520649875,167492.08018963458,0.4933725728206638,36.80935210490521,0.9631621536485229,65.0,63.0,115.0,304.0,419.0,2.0,988.0,997.0,2.0,1.0,1.0,0.5,0.2107469791668577,0.05153542210504081,3.0,1.0,2.0,0.3333333333333333,0.11437990464443099,0.05564410841704582,26.0,14.0,12.0,0.5384615384615384,1.685696990190819,0.05439334508300853,11.0,5.0,6.0,0.45454545454545453,0.6366818609122167,0.0566696557235278,93.0,46.0,47.0,0.4946236559139785,,,,0.0,167042.0,167044.0,167107.0,167110.0,167173.0,167198.0,167211.0,167222.0,167454.0,167526.0
155,155,168051.5755988116,0.30790643946921675,0.6564947197180594,168128.5850212996,-0.39026326283390406,0.2954048663435771,168185.89984164826,1.7569489646354048,11.181380923049755,168215.16525284987,-0.3261437634479683,6.516035399701883,168501.60271279886,0.5980887309410539,20.383723206911988,0.9124415698668994,78.0,75.0,94.0,291.0,385.0,3.0,1009.0,1003.0,3.0,2.0,1.0,0.6666666666666666,0.23669732877662342,0.05844354054257982,2.0,1.0,1.0,0.5,0.14735248618136051,0.05844354054257982,27.0,14.0,13.0,0.5185185185185185,1.8412144245980056,0.05844354054257982,10.0,3.0,7.0,0.3,0.6958365701674061,0.05844354054257982,91.0,56.0,35.0,0.6153846153846154,,,,0.0,168050.0,168053.0,168128.0,168130.0,168172.0,168199.0,168212.0,168222.0,168473.0,168513.0
156,156,169053.15067819975,0.11719555991466149,5.09593076774763,169114.1009598674,-0.1340502808216273,0.505050665713331,169185.62852415486,1.7718093147632419,10.976451133365758,169215.8399987068,-0.30504264689234617,5.095930801728113,169501.75339099858,0.5635935921638444,25.47965400864057,0.9326582542130547,61.0,57.0,108.0,295.0,403.0,4.0,1002.0,1000.0,15.0,12.0,3.0,0.8,0.05491652108482404,0.05871030657320524,2.0,1.0,1.0,0.5,0.15618381062187123,0.05813936157016793,26.0,13.0,13.0,0.5,1.7892187496335052,0.059232407767298115,10.0,4.0,6.0,0.4,0.5616650857091143,0.06053327472195028,84.0,48.0,36.0,0.5714285714285714,,,,0.0,169052.0,169056.0,169113.0,169115.0,169173.0,169199.0,169213.0,169221.0,169458.0,169516.0
157,157,170033.150876844,0.1576062817715934,0.3727986045864197,170128.69788924005,-0.22637285074778407,0.5732010629587664,170185.53122245191,1.7476174565491487,10.638002051733627,170217.15067819975,-0.3424278159276813,5.095926493748584,170491.65262909033,0.4797084678959639,34.7590553166217,0.9535936858638533,95.0,93.0,93.0,303.0,396.0,2.0,979.0,1000.0,2.0,1.0,1.0,0.5,0.1829459363417847,0.061735596154795604,3.0,2.0,1.0,0.6666666666666666,0.23683706110375197,0.06145604905910488,27.0,14.0,13.0,0.5185185185185185,1.7770314498490873,0.06225303292296773,10.0,7.0,3.0,0.7,0.6181645859340239,0.0628378185021898,87.0,43.0,44.0,0.4942528735632184,,,,0.0,170032.0,170034.0,170127.0,170130.0,170172.0,170199.0,170213.0,170220.0,170462.0,170523.0
158,158,171060.6190441931,0.12708580820803234,2.5479654004900802,171116.65604549556,-0.1473927226790864,0.6356531567024218,171185.36603604324,1.773091544715253,10.861505999343917,171215.5753390999,-0.4032917063244311,2.5479654008640567,171491.51865559065,0.4908029192617761,37.20553802565784,0.9536894651317004,55.0,53.0,102.0,306.0,408.0,2.0,1028.0,998.0,2.0,1.0,1.0,0.5,0.21630777573762203,0.06280295027968913,3.0,2.0,1.0,0.6666666666666666,0.09448065892249399,0.06372127366853395,27.0,13.0,14.0,0.48148148148148145,1.8661220830418297,0.06108672623887665,6.0,5.0,1.0,0.8333333333333334,0.6308248582442173,0.06306135350540533,69.0,35.0,34.0,0.5072463768115942,,,,0.0,171060.0,171062.0,171115.0,171118.0,171172.0,171199.0,171211.0,171217.0,171461.0,171523.0
159,159,172028.61374742747,0.2434781640556,0.528884403058428,172141.42460129812,-0.805073235875988,0.22882477941219345,172185.61734463632,1.7905805137125452,11.02752190750804,172215.70408242702,-0.3231097767748531,5.0959308017242595,172491.75845482163,0.49826991792070985,37.0488213703039,0.9583460150735814,112.0,109.0,82.0,298.0,380.0,3.0,968.0,1000.0,3.0,2.0,1.0,0.6666666666666666,0.17660929464697683,0.05733375488769576,2.0,1.0,1.0,0.5,0.08581372056840458,0.05651560590766454,28.0,14.0,14.0,0.5,1.613077364725979,0.056116941874710696,7.0,2.0,5.0,0.2857142857142857,0.669590173999266,0.05605409642550384,69.0,42.0,27.0,0.6086956521739131,,,,0.0,172027.0,172030.0,172139.0,172142.0,172173.0,172200.0,172214.0,172221.0,172461.0,172519.0
160,160,173048.99670925856,0.12136692000937503,2.547957649703086,173142.2858050756,-0.19398886851848063,0.5261683880060369,173185.6935505919,1.7245515933217992,10.912083962281775,173216.15067820618,-0.3568722770752882,5.095930801725655,173492.1513853602,0.4886106589732223,34.726422617277194,0.9563486056471193,93.0,89.0,79.0,294.0,373.0,4.0,1020.0,999.0,4.0,1.0,3.0,0.25,0.19138468997088506,0.0590001730644584,2.0,1.0,1.0,0.5,0.1076073097983153,0.058377996536527914,27.0,14.0,13.0,0.5185185185185185,1.7237652811049546,0.05846745870133587,10.0,6.0,4.0,0.6,0.5660269519010117,0.05846745870133587,65.0,36.0,29.0,0.5538461538461539,,,,0.0,173048.0,173052.0,173141.0,173143.0,173173.0,173199.0,173215.0,173220.0,173460.0,173514.0
161,161,174040.5792889555,0.1967456602618385,0.9385474204731359,174147.5753390999,-0.5120231176957007,0.3078046664789214,174185.48668426299,1.7836186777250176,10.746843934112077,174215.4242347501,-0.3447447348357044,2.5479654008640567,174491.69703309887,0.5130531455481081,36.227475235816705,0.953095869856027,108.0,105.0,69.0,308.0,377.0,3.0,992.0,1003.0,3.0,2.0,1.0,0.6666666666666666,0.2117723597935477,0.06003707408680363,2.0,1.0,1.0,0.5,0.08405161552057068,0.06003707408680363,27.0,14.0,13.0,0.5185185185185185,1.7533238038924261,0.06003707408680363,2.0,1.0,1.0,0.5,0.7404447202011392,0.06003707408680363,80.0,37.0,43.0,0.4625,,,,0.0,174039.0,174042.0,174147.0,174149.0,174173.0,174198.0,174214.0,174216.0,174455.0,174524.0
162,162,175049.06665228002,0.13665205583999532,0.628910437619534,175093.57535492638,-0.3040911832124586,0.36245770616073864,175185.87047573723,1.7383377226610297,10.903568049536753,175216.87669553372,-0.33264996532170754,7.663740626828873,175492.22731731908,0.45893101583411433,35.508951043337035,0.9575992148725213,44.0,42.0,132.0,305.0,437.0,2.0,1008.0,1002.0,2.0,1.0,1.0,0.5,0.114862330539033,0.056960720054223465,3.0,2.0,1.0,0.6666666666666666,0.13869051404767874,0.05696300939958601,26.0,14.0,12.0,0.5384615384615384,1.7003228825905947,0.056211792796380576,18.0,7.0,11.0,0.3888888888888889,0.5782210211335583,0.056168283552574506,76.0,39.0,37.0,0.5131578947368421,,,,0.0,175048.0,175050.0,175092.0,175095.0,175172.0,175198.0,175212.0,175224.0,175458.0,175529.0
163,163,176072.13380718752,0.28859636015749107,0.13745776459977754,176091.1523957607,-0.22559702171699642,0.14139366336710238,176185.63231713139,1.7458268629162195,11.180802417945658,176216.2696029482,-0.25219336259598424,6.787932865817889,176492.25398295128,0.49268096997280897,37.602129892010865,0.9597310534175094,19.0,17.0,132.0,307.0,439.0,2.0,1023.0,996.0,2.0,1.0,1.0,0.5,0.114161965252542,0.05873323984140272,2.0,1.0,1.0,0.5,0.17499059881436713,0.05873323984140272,26.0,14.0,12.0,0.5384615384615384,1.7186156793697625,0.05873323984140272,13.0,4.0,9.0,0.3076923076923077,0.5314073223955715,0.05873323984140272,89.0,46.0,43.0,0.5168539325842697,,,,0.0,176071.0,176073.0,176090.0,176092.0,176172.0,176198.0,176212.0,176222.0,176465.0,176529.0
164,164,177047.59871979398,0.38886185432090664,0.34543936607864106,177105.35256098333,-0.31396180416679087,0.275541649620721,177185.56310818056,1.7459603497910245,10.90409868953404,177216.7260172996,-0.3149893208292469,6.344071495663903,177491.7801247733,0.48416275240389783,36.09305164515135,0.9554741443299251,57.0,55.0,117.0,303.0,420.0,2.0,976.0,1000.0,2.0,1.0,1.0,0.5,0.22443754542909997,0.06254419429338887,2.0,1.0,1.0,0.5,0.15372611661696312,0.062030249951898646,27.0,14.0,13.0,0.5185185185185185,1.6357406036994604,0.061862400356812994,9.0,5.0,4.0,0.5555555555555556,0.59393119012662,0.061862400356812994,78.0,38.0,40.0,0.48717948717948717,,,,0.0,177047.0,177049.0,177104.0,177106.0,177172.0,177199.0,177212.0,177221.0,177456.0,177524.0
165,165,178046.58436031544,0.5123536541980406,0.282744848080116,178142.94698630206,-0.14707640451952278,0.60583965850538,178185.59963803424,1.7431750666734722,11.018399913176479,178217.7260172996,-0.29605498001106184,6.519085998969955,178492.464340882,0.47279784092130234,35.07128266542914,0.9529605358684833,96.0,94.0,80.0,303.0,383.0,2.0,999.0,1001.0,2.0,1.0,1.0,0.5,0.15308015107145984,0.05863854509808803,2.0,1.0,1.0,0.5,0.08681557134690082,0.05863854509808803,28.0,14.0,14.0,0.5,1.6532981897233738,0.05863854509808803,11.0,7.0,4.0,0.6363636363636364,0.5110919331895798,0.05863854509808803,69.0,36.0,33.0,0.5217391304347826,,,,0.0,178046.0,178048.0,178142.0,178144.0,178172.0,178200.0,178211.0,178222.0,178460.0,178525.0
166,166,179049.15067819975,0.1081662474510008,5.095930801728113,179117.02589079633,-0.19850871571743756,0.5572874356831246,179185.66043472523,1.7208975545243184,10.933493659499483,179215.8699348955,-0.3193541468619691,6.891545221267971,179491.85108327933,0.4761348067094724,33.69793727924364,0.9541536822245048,68.0,64.0,104.0,300.0,404.0,4.0,1003.0,1001.0,4.0,1.0,3.0,0.25,0.09659991747871133,0.053544262790803696,2.0,1.0,1.0,0.5,0.17734073343233933,0.06065514697851895,25.0,13.0,12.0,0.52,1.6784989885050636,0.06822168583580121,15.0,6.0,9.0,0.4,0.5325363529413796,0.06804880150531632,57.0,29.0,28.0,0.5087719298245614,,,,0.0,179048.0,179052.0,179116.0,179118.0,179173.0,179198.0,179212.0,179220.0,179463.0,179520.0
167,167,180049.42457815097,0.11900029527350599,2.547965400862617,180125.4246020729,-0.21650547837695444,0.42826628406185246,180185.71765926035,1.7461555268860405,11.248052631678338,180215.192976186,-0.31090250636338534,6.043387488383533,180491.80306603728,0.5026092558085451,38.24350546559216,0.9600918681397002,76.0,74.0,100.0,300.0,400.0,2.0,999.0,998.0,2.0,1.0,1.0,0.5,0.17426083428622946,0.05813419846745878,3.0,1.0,2.0,0.3333333333333333,0.16831855202041449,0.05923729788547935,27.0,14.0,13.0,0.5185185185185185,1.72066608415331,0.05851401471285268,14.0,5.0,9.0,0.35714285714285715,0.6211968621377875,0.058426922940324505,83.0,36.0,47.0,0.43373493975903615,,,,0.0,180048.0,180050.0,180124.0,180128.0,180172.0,180199.0,180210.0,180224.0,180456.0,180524.0
168,168,181051.42427815511,0.14834258965032113,2.5479654008640567,181097.4246470421,-0.67041365430657,0.23071669307292156,181185.62432882638,1.7565946467932563,10.96540055407612,181215.8447591365,-0.32749136147406044,6.268580306686021,181493.43599302357,0.5120764435068602,36.37588259253575,0.9613794315772164,46.0,44.0,126.0,306.0,432.0,2.0,1002.0,1004.0,2.0,1.0,1.0,0.5,0.2460115658311039,0.05960215041771853,2.0,1.0,1.0,0.5,0.08895924380487233,0.058021668933457116,27.0,14.0,13.0,0.5185185185185185,1.6642886253790765,0.05675921946615856,11.0,4.0,7.0,0.36363636363636365,0.6258770620425965,0.05752478408941613,95.0,48.0,47.0,0.5052631578947369,,,,0.0,181050.0,181052.0,181096.0,181098.0,181172.0,181199.0,181212.0,181222.0,181460.0,181528.0
169,169,182020.01606126805,0.1811576558688643,-0.051124860904076266,182097.37362866412,-0.46006581969499105,0.2520270905164684,182185.44319481694,1.7409113636070292,11.087001836561496,182216.30135639946,-0.31182587327340205,6.110149399439092,182492.6997426135,0.49268503954140824,36.195747890837424,0.9569866167554156,77.0,75.0,126.0,300.0,426.0,2.0,969.0,996.0,2.0,1.0,1.0,0.5,0.21130294162814495,0.053799655396349844,2.0,1.0,1.0,0.5,0.13957410500347328,0.050295995398628675,29.0,14.0,15.0,0.4827586206896552,1.7731241012429741,0.0651392764999342,9.0,3.0,6.0,0.3333333333333333,0.6836676941999982,0.06669018302718828,80.0,38.0,42.0,0.475,,,,0.0,182019.0,182021.0,182096.0,182098.0,182171.0,182199.0,182213.0,182222.0,182462.0,182522.0
170,170,183065.15067819975,0.07396398057792909,5.095904210900858,183143.4246609001,-0.08928088854760503,2.5479654008640567,183185.58710267785,1.7695605769200686,10.681751238098935,183220.15067819975,-0.2991762427976104,5.095930801728113,183490.0685571027,0.4772481727778503,35.73679380383195,0.9549495409290261,78.0,74.0,82.0,302.0,384.0,4.0,1046.0,1002.0,4.0,1.0,3.0,0.25,0.10191301200352412,0.05840844073985902,4.0,1.0,3.0,0.25,0.09820693783245532,0.05840844073985902,27.0,14.0,13.0,0.5185185185185185,1.78875537242568,0.05840844073985902,5.0,1.0,4.0,0.2,0.48728080508548177,0.05840844073985902,84.0,42.0,42.0,0.5,,,,0.0,183064.0,183068.0,183142.0,183146.0,183172.0,183199.0,183219.0,183224.0,183463.0,183526.0
171,171,184045.4246609001,0.1502781483405692,2.547965400859952,184146.42466065421,-0.07451379479978912,2.5479654004800305,184185.59445343984,1.7720411628296457,11.118371533015816,184215.15067819975,-0.2718135912126362,5.095930801728113,184492.7827968382,0.49709897088134564,38.1384945445071,0.9611458802125833,101.0,98.0,77.0,306.0,383.0,3.0,979.0,999.0,3.0,2.0,1.0,0.6666666666666666,0.23238139846925884,0.061878026889057046,3.0,2.0,1.0,0.6666666666666666,0.08325073189109866,0.052803682994848715,27.0,14.0,13.0,0.5185185185185185,1.7849682920235745,0.07871910804151058,10.0,4.0,6.0,0.4,0.6337636494641331,0.07635120544375922,72.0,38.0,34.0,0.5277777777777778,,,,0.0,184043.0,184046.0,184144.0,184147.0,184172.0,184199.0,184214.0,184221.0,184455.0,184527.0
