,cycle,p_center,p_height,p_width,q_center,q_height,q_width,r_center,r_height,r_width,s_center,s_height,s_width,t_center,t_height,t_width,r_squared,pr_interval,pr_segment,qrs_duration,st_segment,qt_interval,p_duration,pp_interval,rr_interval,fwhm_p,rise_time_p,decay_time_p,rise_decay_symmetry_p,sharpness_deriv_p,sharpness_diff_p,fwhm_q,rise_time_q,decay_time_q,rise_decay_symmetry_q,sharpness_deriv_q,fwhm_r,rise_time_r,decay_time_r,rise_decay_symmetry_r,sharpness_deriv_r,sharpness_diff_r,fwhm_s,rise_time_s,decay_time_s,rise_decay_symmetry_s,sharpness_deriv_s,fwhm_t,rise_time_t,decay_time_t,rise_decay_symmetry_t,sharpness_deriv_t,sharpness_diff_t,Average_Heart_Rate,SDNN,RMSSD,NN50,p_on,p_off,q_on,q_off,r_on,r_off,s_on,s_off,t_on,t_off
73,73,80051.60271279886,0.09394671170997612,14.996471636099999,80149.44595323046,-0.06952729422846875,7.643896202585405,80185.67187306406,1.7415239667825002,11.271031844354834,80215.54686116918,-0.30330491305080126,6.74817277654341,80492.18907880853,0.49576437264227374,36.83569192237745,0.9936782065727362,112.0,79.0,82.0,312.0,394.0,33.0,1006.0,1003.0,35.0,22.0,13.0,0.6285714285714286,0.07724500668296153,0.010722354109962817,11.0,7.0,4.0,0.6363636363636364,0.09108209696368505,0.016402534623111753,27.0,14.0,13.0,0.5185185185185185,1.686141366190034,0.06542898780718814,13.0,5.0,8.0,0.38461538461538464,0.59016636987746,0.03679234983034794,89.0,45.0,44.0,0.5056179775280899,,,,0.0,80030.0,80063.0,80142.0,80153.0,80172.0,80199.0,80211.0,80224.0,80447.0,80536.0
74,74,81049.4960089943,0.09442709673064198,15.006937250869617,81143.84932180027,-0.06407653331958901,5.095930801728113,81185.67074951573,1.751383560437976,11.136741108989963,81215.55553642723,-0.2979058666317979,6.49428544159344,81492.10821917755,0.4929745866728117,36.89348692257635,0.9930888959876474,106.0,76.0,83.0,315.0,398.0,30.0,999.0,999.0,34.0,17.0,17.0,0.5,0.08979723083840112,0.01783296388807298,12.0,3.0,9.0,0.25,0.01343403211830211,0.017210791820959442,27.0,14.0,13.0,0.5185185185185185,1.7167838796815242,0.01717984957840139,13.0,5.0,8.0,0.38461538461538464,0.6151346260855719,0.017168249906785355,93.0,46.0,47.0,0.4946236559139785,,,,0.0,81035.0,81065.0,81141.0,81153.0,81172.0,81199.0,81211.0,81224.0,81449.0,81539.0
75,75,82048.78154216039,0.0912149635849983,14.619825287476763,82149.69864359983,-0.06471381339403594,10.191861353230598,82185.6184033694,1.7375119759886721,11.330645223282735,82215.5423304472,-0.2957889148707805,7.004431039066695,82491.89014144143,0.49170398228276085,36.57826228905817,0.9929649269033762,113.0,79.0,80.0,313.0,393.0,34.0,997.0,999.0,36.0,20.0,16.0,0.5555555555555556,0.09026802481303715,0.019581032557247455,14.0,10.0,4.0,0.7142857142857143,0.10779549554580223,0.020640812123543784,27.0,14.0,13.0,0.5185185185185185,1.680676714395425,0.02091923709798396,14.0,5.0,9.0,0.35714285714285715,0.6096326862725121,0.020679779937420633,91.0,44.0,47.0,0.4835164835164835,,,,0.0,82031.0,82065.0,82144.0,82152.0,82172.0,82199.0,82211.0,82224.0,82448.0,82537.0
76,76,83049.3548656636,0.08970232238585077,15.253720250572908,83148.61418884103,-0.07266496224622297,5.095930801727969,83185.70888903533,1.7443208451216097,11.225155685267834,83215.47048225002,-0.3012905940993826,6.673464643211507,83491.7852927761,0.4937995180347489,36.61298957714245,0.9932203346082406,102.0,76.0,86.0,312.0,398.0,26.0,999.0,1001.0,37.0,15.0,22.0,0.40540540540540543,0.09616979849027915,0.01764318216208189,12.0,10.0,2.0,0.8333333333333334,0.06349069749866268,0.01703153700396175,27.0,14.0,13.0,0.5185185185185185,1.7044962215693173,0.01690763426574231,15.0,5.0,10.0,0.3333333333333333,0.6363491944912627,0.01694947664486497,91.0,45.0,46.0,0.4945054945054945,,,,0.0,83037.0,83063.0,83139.0,83151.0,83172.0,83199.0,83211.0,83225.0,83447.0,83537.0
77,77,84050.75339101351,0.08803135019272643,14.623253105719492,84150.84932136636,-0.07760548958703206,5.095930785352703,84185.7042957629,1.7457982054473504,11.205209244385752,84215.63179911743,-0.2979573483245398,6.82871840950439,84492.06538762678,0.4913790650866261,36.82871620130502,0.9933154747853791,104.0,77.0,83.0,311.0,394.0,27.0,1005.0,1000.0,27.0,13.0,14.0,0.48148148148148145,0.09880552303332567,0.020978653250527075,18.0,14.0,4.0,0.7777777777777778,0.1460141788000345,0.021426268051658596,27.0,14.0,13.0,0.5185185185185185,1.7109294969771605,0.02137415823073091,14.0,5.0,9.0,0.35714285714285715,0.6099972640756546,0.021505517912443164,89.0,44.0,45.0,0.4943820224719101,,,,0.0,84038.0,84065.0,84142.0,84152.0,84172.0,84199.0,84211.0,84225.0,84448.0,84536.0
78,78,85049.67153457798,0.09325467003509319,15.580238114625445,85148.54796540085,-0.05280592696181845,15.287792402090162,85185.607221609,1.745351766696105,11.350097572708385,85215.35368812541,-0.30619577209024174,6.6840848611242105,85492.00554185548,0.49477186401141404,36.783431270555425,0.9931794435882861,102.0,71.0,84.0,314.0,398.0,31.0,994.0,999.0,36.0,17.0,19.0,0.4722222222222222,0.09121155473630965,0.011681038398021345,15.0,9.0,6.0,0.6,0.07384959624550526,0.03308472979922348,27.0,14.0,13.0,0.5185185185185185,1.7084478360210964,0.03296989255411396,14.0,4.0,10.0,0.2857142857142857,0.6316202772991449,0.03215854878510102,91.0,45.0,46.0,0.4945054945054945,,,,0.0,85038.0,85069.0,85140.0,85153.0,85172.0,85199.0,85211.0,85224.0,85447.0,85538.0
79,79,86048.67126990156,0.08847681212100877,15.547219593116875,86146.972626301,-0.05396602832395179,17.83575772480366,86185.596335895,1.742548339629082,11.337902399834586,86215.47079806897,-0.303643143415507,6.800668148007461,86492.02727583324,0.49260129223111204,36.61136722676982,0.992272941444545,104.0,67.0,88.0,311.0,399.0,37.0,995.0,1002.0,44.0,23.0,21.0,0.5227272727272727,0.0768382552088826,0.011288842518137101,20.0,12.0,8.0,0.6,0.03960586167942837,0.03245449047089351,27.0,14.0,13.0,0.5185185185185185,1.697818126891121,0.03592065651375152,14.0,4.0,10.0,0.2857142857142857,0.6379812336187143,0.03711057134282332,90.0,44.0,46.0,0.4888888888888889,,,,0.0,86033.0,86070.0,86137.0,86153.0,86172.0,86199.0,86211.0,86225.0,86448.0,86536.0
80,80,87049.19016585668,0.09115462321199948,14.849954986225,87147.69864360057,-0.06651740037227191,10.191861592989305,87185.6843638431,1.743139291745274,11.258894284900213,87215.39053397713,-0.3018447613161889,6.60168706939575,87492.0919403279,0.4934079726720122,36.65890533095941,0.9930869506548392,108.0,80.0,82.0,313.0,395.0,28.0,1005.0,1000.0,28.0,15.0,13.0,0.5357142857142857,0.10327306013852283,0.018986919605281347,16.0,10.0,6.0,0.625,0.04897203280517969,0.019348350417234924,27.0,14.0,13.0,0.5185185185185185,1.6966072445191773,0.01940010415122012,12.0,3.0,9.0,0.25,0.6738895880959034,0.019607775925184995,90.0,45.0,45.0,0.5,,,,0.0,87034.0,87062.0,87142.0,87154.0,87172.0,87199.0,87212.0,87224.0,87447.0,87537.0
81,81,88049.0273736991,0.09057446245560366,15.468291151989815,88146.69864360057,-0.0575052692851656,10.191861603456227,88185.68577492489,1.7476573526393393,11.225570713447544,88215.45208516387,-0.29980547028298393,6.648389984062925,88492.08518294421,0.4966170662013765,36.470372799444604,0.9927550738179407,110.0,82.0,83.0,314.0,397.0,28.0,1003.0,999.0,37.0,19.0,18.0,0.5135135135135135,0.08529099214025146,0.014611186144916287,13.0,6.0,7.0,0.46153846153846156,0.05178511660967916,0.014611186144916287,27.0,14.0,13.0,0.5185185185185185,1.7168530519122938,0.014611186144916287,14.0,4.0,10.0,0.2857142857142857,0.6292949156214367,0.014611186144916287,92.0,46.0,46.0,0.5,,,,0.0,88031.0,88059.0,88141.0,88153.0,88172.0,88199.0,88211.0,88224.0,88448.0,88538.0
82,82,89049.62687280047,0.08290365862129284,14.573859495274922,89148.12330450071,-0.06262184414248019,12.739823782249875,89185.66620729156,1.7337213459979113,11.392872768580265,89215.34704902412,-0.305713125402115,7.149104794816249,89491.93449302233,0.48918715532733353,36.100058947762754,0.9922899088264012,105.0,77.0,83.0,314.0,397.0,28.0,994.0,999.0,32.0,14.0,18.0,0.4375,0.09059835376369849,0.016846318530025533,12.0,7.0,5.0,0.5833333333333334,0.04112844127310083,0.016136580687686555,27.0,14.0,13.0,0.5185185185185185,1.6807748988034599,0.015945883889872465,13.0,4.0,9.0,0.3076923076923077,0.6615654895729574,0.01601830891986185,92.0,44.0,48.0,0.4782608695652174,,,,0.0,89036.0,89064.0,89141.0,89153.0,89172.0,89199.0,89211.0,89224.0,89448.0,89538.0
83,83,90052.027373699,0.0887570473489347,14.999673204383841,90145.12330450071,-0.05316110487788094,12.739826587723071,90185.62749485196,1.7432633225756415,11.22315705644984,90215.44871597484,-0.30187986943428075,6.561199057993195,90492.13477141797,0.49610764027253657,36.61194501349871,0.9931019242930995,103.0,76.0,86.0,313.0,399.0,27.0,1009.0,1000.0,36.0,20.0,16.0,0.5555555555555556,0.07112398348840429,0.01817011702402749,21.0,10.0,11.0,0.47619047619047616,0.015869035383505516,0.01783887927924682,27.0,14.0,13.0,0.5185185185185185,1.692271791649622,0.017860019484947344,13.0,4.0,9.0,0.3076923076923077,0.6352149932490911,0.017885281734450368,92.0,45.0,47.0,0.4891304347826087,,,,0.0,90035.0,90062.0,90138.0,90148.0,90172.0,90199.0,90211.0,90224.0,90447.0,90537.0
84,84,91050.75339099858,0.09525711959007675,14.30447468768298,91150.06284374,-0.06492682378066891,7.643896202592154,91185.64683788478,1.7452584672473774,11.25060127988363,91215.45205441122,-0.30078747942671563,6.669963771507571,91492.05006005084,0.4927480057933008,37.0905472885216,0.9937519769935929,105.0,75.0,84.0,313.0,397.0,30.0,1000.0,1001.0,32.0,18.0,14.0,0.5625,0.10211389698924284,0.010175525526696328,13.0,10.0,3.0,0.7692307692307693,0.09189331578583532,0.014789112752458625,27.0,14.0,13.0,0.5185185185185185,1.7168936476162395,0.06609213481916384,14.0,4.0,10.0,0.2857142857142857,0.6318422377166499,0.04163904421949712,92.0,47.0,45.0,0.5108695652173914,,,,0.0,91035.0,91065.0,91140.0,91153.0,91172.0,91199.0,91211.0,91224.0,91449.0,91537.0
85,85,92049.43205404871,0.08948909606176288,14.719755791105067,92149.11514424626,-0.054498829827676946,12.739827004300649,92185.62583535395,1.7479462262770433,11.274603957939036,92215.87669549929,-0.30298639947739586,6.6936174331735545,92491.86720596274,0.49616172109907397,36.804444173936574,0.9930294101191949,109.0,79.0,81.0,314.0,395.0,30.0,997.0,1000.0,32.0,18.0,14.0,0.5625,0.09552120858883567,0.018646959073937517,15.0,11.0,4.0,0.7333333333333333,0.08648440051493914,0.01895762601245163,27.0,14.0,13.0,0.5185185185185185,1.707960102294826,0.018638076712356903,12.0,5.0,7.0,0.4166666666666667,0.6066359384500292,0.018996996717512798,92.0,45.0,47.0,0.4891304347826087,,,,0.0,92033.0,92063.0,92142.0,92153.0,92172.0,92199.0,92211.0,92223.0,92448.0,92537.0
86,86,93049.49963487605,0.09478394708911946,15.859429132961532,93148.39728720076,-0.05983580718271384,12.559027720939312,93185.63302562674,1.7433871605073032,11.348644992583818,93215.27142651103,-0.30867585213734033,6.619001925657451,93492.17865813096,0.4963067756979895,36.75163956795673,0.993321961921855,97.0,77.0,88.0,311.0,399.0,20.0,998.0,999.0,35.0,18.0,17.0,0.5142857142857142,0.09518596008167177,0.011913285903585967,18.0,11.0,7.0,0.6111111111111112,0.07053188280356865,0.033057066847658106,27.0,14.0,13.0,0.5185185185185185,1.6855445042592976,0.03454062221547816,14.0,4.0,10.0,0.2857142857142857,0.6470953137789202,0.034195433313024125,91.0,44.0,47.0,0.4835164835164835,,,,0.0,93040.0,93060.0,93137.0,93154.0,93172.0,93199.0,93211.0,93225.0,93449.0,93536.0
87,87,94050.08441751498,0.09530994971693017,14.519612216741898,94149.12330450071,-0.06355465508566674,12.739827002840642,94185.60661886084,1.7377205315179804,11.372280332861179,94215.37931740611,-0.3034868082731909,6.971006783459943,94491.89676766084,0.4903493048884744,36.406637287465806,0.9922504724019786,108.0,73.0,82.0,313.0,395.0,35.0,998.0,1000.0,37.0,17.0,20.0,0.4594594594594595,0.1002699912420256,0.014742082630351809,13.0,7.0,6.0,0.5384615384615384,0.07703584071863126,0.014742082630351809,27.0,14.0,13.0,0.5185185185185185,1.691224013039367,0.014742082630351809,14.0,4.0,10.0,0.2857142857142857,0.6510481245444643,0.014742082630351809,89.0,44.0,45.0,0.4943820224719101,,,,0.0,94034.0,94069.0,94142.0,94155.0,94172.0,94199.0,94211.0,94224.0,94448.0,94537.0
88,88,95050.4247086686,0.08897747285025244,14.559230000479117,95145.42466090013,-0.08285790646810391,2.547965400864043,95185.7052000626,1.7467196181273685,11.106560108921736,95215.75017760138,-0.3044091612282571,6.648882349812175,95492.05508187524,0.4915852669050061,36.34125583793564,0.992464378408965,113.0,77.0,80.0,311.0,391.0,36.0,1000.0,1001.0,36.0,19.0,17.0,0.5277777777777778,0.09213835731902986,0.017547029872931816,9.0,1.0,8.0,0.1111111111111111,0.014856190087851814,0.017091202970071766,27.0,14.0,13.0,0.5185185185185185,1.6761882983768999,0.016926891185351,13.0,5.0,8.0,0.38461538461538464,0.6146661504227845,0.017328064366041115,91.0,44.0,47.0,0.4835164835164835,,,,0.0,95031.0,95067.0,95144.0,95153.0,95172.0,95199.0,95211.0,95224.0,95449.0,95535.0
89,89,96050.32873009844,0.09230113422775005,15.050614132095193,96151.54796540085,-0.0626398126920465,15.287784151719912,96185.53499605152,1.747774584571669,11.433526339991575,96215.24505101418,-0.30384647613057036,6.850606540084538,96491.75684647798,0.4946683326144174,36.88249751529658,0.9932966143723845,106.0,75.0,82.0,314.0,396.0,31.0,1007.0,1000.0,40.0,20.0,20.0,0.5,0.08953392754578518,0.013687163683994532,14.0,11.0,3.0,0.7857142857142857,0.18873800418864842,0.024322022442501583,27.0,14.0,13.0,0.5185185185185185,1.6968683473139332,0.02428498570711309,12.0,4.0,8.0,0.3333333333333333,0.6597551109307884,0.024379357135090155,91.0,45.0,46.0,0.4945054945054945,,,,0.0,96035.0,96066.0,96141.0,96155.0,96172.0,96199.0,96211.0,96223.0,96449.0,96537.0
90,90,97049.65083045972,0.09148159955643642,15.59326341161979,97151.1233045006,-0.057802047669404485,12.73982588322388,97185.59766080185,1.7425091095833325,11.395169212166554,97215.33995605023,-0.30087610561523614,6.906108110584339,97491.95527026322,0.49558294662210256,36.87289370143929,0.9935540295027517,106.0,74.0,87.0,311.0,398.0,32.0,990.0,1001.0,32.0,18.0,14.0,0.5625,0.09489971255037981,0.011504580141108195,18.0,14.0,4.0,0.7777777777777778,0.14943094189441908,0.03124504567571868,27.0,14.0,13.0,0.5185185185185185,1.6977007901410661,0.05000901402462971,14.0,4.0,10.0,0.2857142857142857,0.6400299782286476,0.039553301827125124,91.0,45.0,46.0,0.4945054945054945,,,,0.0,97032.0,97064.0,97138.0,97154.0,97172.0,97199.0,97211.0,97225.0,97449.0,97536.0
91,91,98049.78643406168,0.0946355319392922,14.348363634119098,98148.54796540085,-0.0563355833666179,14.797746721568194,98185.59256794813,1.7424388606672825,11.36899039511453,98215.45203459915,-0.3088582088773528,6.929216729972241,98491.92103460532,0.49780996894558727,36.435016476221115,0.9937353675758022,106.0,77.0,84.0,312.0,396.0,29.0,1003.0,998.0,34.0,21.0,13.0,0.6176470588235294,0.07369933629066217,0.010704313942340837,15.0,9.0,6.0,0.6,0.06647467970672319,0.03238942286906312,27.0,14.0,13.0,0.5185185185185185,1.6868826833617576,0.041058182016381665,14.0,4.0,10.0,0.2857142857142857,0.6622343650812965,0.04002426535050007,91.0,45.0,46.0,0.4945054945054945,,,,0.0,98034.0,98063.0,98140.0,98155.0,98172.0,98199.0,98211.0,98224.0,98447.0,98536.0
92,92,99049.99012814174,0.10319757232701325,12.739827004320285,99150.5753900817,-0.08427396785025792,2.5479654008640567,99185.70868232595,1.7466826646017397,11.182982861837054,99215.60359118937,-0.301373514610525,6.641339500781837,99492.13365792698,0.497686672294793,36.98811729247541,0.9934901285056468,96.0,77.0,83.0,313.0,396.0,19.0,1002.0,1001.0,19.0,5.0,14.0,0.2631578947368421,0.11485236358526635,0.019375561124676775,11.0,10.0,1.0,0.9090909090909091,0.13258802054731184,0.019837582977682282,27.0,14.0,13.0,0.5185185185185185,1.6950531903664139,0.019630203004566284,13.0,5.0,8.0,0.38461538461538464,0.6119119191336119,0.019589743743858818,92.0,45.0,47.0,0.4891304347826087,,,,0.0,99045.0,99064.0,99141.0,99152.0,99172.0,99199.0,99211.0,99224.0,99447.0,99537.0
93,93,100049.10924705362,0.08881497458038184,14.980065752652646,100149.12330450071,-0.06460918679066074,12.739826978272314,100185.6070581903,1.7362986478006803,11.324617666604588,100215.49266946346,-0.295526268838531,7.056274503291248,100491.79033019488,0.49245951296400975,36.445851386652706,0.9929995610475321,110.0,77.0,83.0,311.0,394.0,33.0,1001.0,1000.0,34.0,18.0,16.0,0.5294117647058824,0.09545164394676756,0.01277095047628673,12.0,7.0,5.0,0.5833333333333334,0.07754400493725269,0.02724774499938617,27.0,14.0,13.0,0.5185185185185185,1.682963263961275,0.025828537183924753,14.0,4.0,10.0,0.2857142857142857,0.6169576770634053,0.025298185267492543,91.0,46.0,45.0,0.5054945054945055,,,,0.0,100032.0,100065.0,100142.0,100154.0,100172.0,100199.0,100211.0,100225.0,100446.0,100536.0
94,94,101049.24039754031,0.10057327289390335,14.71003222304141,101150.54796540065,-0.06293437362412435,10.101978463136852,101185.64050227523,1.7408506244799224,11.390261749048193,101215.35495039633,-0.2991646927558624,6.744315845112708,101491.97445177687,0.4991932475144801,36.975243958679805,0.9937883566804202,105.0,79.0,83.0,313.0,396.0,26.0,998.0,1000.0,26.0,12.0,14.0,0.46153846153846156,0.10135750709980201,0.01092811894760507,17.0,13.0,4.0,0.7647058823529411,0.14476648886290583,0.013367268592700371,27.0,14.0,13.0,0.5185185185185185,1.7028102660467352,0.05721699246080003,14.0,4.0,10.0,0.2857142857142857,0.6421628861082227,0.036367192068120426,91.0,45.0,46.0,0.4945054945054945,,,,0.0,101037.0,101063.0,101142.0,101154.0,101172.0,101199.0,101211.0,101225.0,101448.0,101538.0
95,95,102049.34539902254,0.08681537865538855,14.429249592896218,102145.84932180027,-0.07933932603447258,5.09593080172452,102185.69056154242,1.7452861392820276,11.093748820145958,102215.56870390767,-0.3053313917940388,6.5934812837602195,102491.99744416833,0.48906118655013836,36.22354645889025,0.9923299355481079,108.0,78.0,81.0,311.0,392.0,30.0,1000.0,1000.0,30.0,14.0,16.0,0.4666666666666667,0.0902595996375729,0.010328225575002228,19.0,11.0,8.0,0.5789473684210527,0.028533276485762926,0.014085276971644495,27.0,14.0,13.0,0.5185185185185185,1.6888246211122495,0.06339985138477926,13.0,5.0,8.0,0.38461538461538464,0.5981193593647354,0.03869075064873697,88.0,43.0,45.0,0.48863636363636365,,,,0.0,102035.0,102065.0,102143.0,102148.0,102172.0,102199.0,102211.0,102224.0,102449.0,102535.0
96,96,103047.82194810128,0.08700414475492453,14.403132135732234,103149.54796540075,-0.06156698899648413,15.287790204004665,103185.61557361805,1.7350414177243474,11.420586170994392,103215.30125673312,-0.3085521546393448,7.030308453740365,103491.8930597536,0.4916321505019065,36.00866654301965,0.992122470945012,106.0,79.0,84.0,310.0,394.0,27.0,995.0,1000.0,28.0,13.0,15.0,0.4642857142857143,0.0886847641452535,0.012441948955973978,16.0,13.0,3.0,0.8125,0.09779336200845057,0.03226748477006246,27.0,14.0,13.0,0.5185185185185185,1.6644465833228295,0.062196593083432394,14.0,4.0,10.0,0.2857142857142857,0.6360132124333497,0.04112900547458301,89.0,44.0,45.0,0.4943820224719101,,,,0.0,103035.0,103062.0,103141.0,103153.0,103172.0,103199.0,103211.0,103225.0,103448.0,103535.0
97,97,104050.10818500252,0.09382117065580603,14.717577927390186,104150.69864360045,-0.06526155440504165,10.19186155668765,104185.66465861067,1.7386994633063604,11.394951222672137,104215.15200680743,-0.30316961096878176,6.9189036236783865,104491.87200675414,0.4949649172356682,36.74132181479659,0.9932747544949894,103.0,81.0,83.0,313.0,396.0,22.0,1007.0,999.0,29.0,14.0,15.0,0.4827586206896552,0.09279904070765106,0.01230684787583489,16.0,14.0,2.0,0.875,0.1376135397435131,0.025311693994040648,28.0,14.0,14.0,0.5,1.6815052649379487,0.025242510990069415,13.0,4.0,9.0,0.3076923076923077,0.6472789871648874,0.025555201884622496,91.0,45.0,46.0,0.4945054945054945,,,,0.0,104038.0,104060.0,104141.0,104153.0,104172.0,104199.0,104211.0,104224.0,104447.0,104537.0
98,98,105049.42593285568,0.09541763682987753,15.214763495293123,105150.30626488166,-0.062246831988285393,9.947200155883664,105185.65396942935,1.7448338669102472,11.305850690326855,105215.52285772639,-0.2931915221507522,6.834558827423025,105492.05661839318,0.49823082826736664,36.843174140293925,0.9938018324333338,105.0,75.0,85.0,310.0,395.0,30.0,999.0,1002.0,35.0,19.0,16.0,0.5428571428571428,0.09530837911234816,0.013580805839743202,15.0,10.0,5.0,0.6666666666666666,0.12315900344325062,0.03033790759716793,27.0,14.0,13.0,0.5185185185185185,1.7157669303798482,0.06651660730202462,14.0,5.0,9.0,0.35714285714285715,0.588541315945046,0.04269280161133836,92.0,46.0,46.0,0.5,,,,0.0,105035.0,105065.0,105140.0,105155.0,105172.0,105199.0,105211.0,105225.0,105450.0,105535.0
99,99,106049.4892788396,0.09364119705063217,15.55305526449275,106147.12330450071,-0.06019587871634826,12.739825972332529,106185.6613362562,1.743030792755614,11.371077668680984,106215.29471395533,-0.3005784293068404,6.889566935885585,106491.87528924271,0.49680274355939,36.76790147510733,0.9936491987690128,109.0,78.0,84.0,313.0,397.0,31.0,995.0,999.0,31.0,18.0,13.0,0.5806451612903226,0.1017127575448778,0.017595491504244082,14.0,8.0,6.0,0.5714285714285714,0.021894515966097962,0.017354001197140645,27.0,14.0,13.0,0.5185185185185185,1.7039225480676576,0.017404850789914217,13.0,4.0,9.0,0.3076923076923077,0.6484085417267429,0.017229009832793993,94.0,47.0,47.0,0.5,,,,0.0,106031.0,106062.0,106140.0,106153.0,106172.0,106199.0,106211.0,106224.0,106446.0,106537.0
100,100,107049.12978696151,0.08971594415959593,14.737107310435366,107149.1233045007,-0.06244126631452885,12.739826685505703,107185.63617994648,1.7439451022935368,11.29792679711264,107215.36045534603,-0.3039813694358784,6.704068318145978,107492.14005905879,0.4928910535653218,36.402683509129076,0.9924457356024169,111.0,78.0,83.0,312.0,395.0,33.0,1007.0,999.0,39.0,19.0,20.0,0.48717948717948717,0.07297646449042977,0.019323798886210733,16.0,10.0,6.0,0.625,0.0770793692106339,0.019375975030758753,27.0,14.0,13.0,0.5185185185185185,1.6794320078114877,0.019076598028811724,13.0,4.0,9.0,0.3076923076923077,0.6676305401316579,0.019016572991625628,88.0,44.0,44.0,0.5,,,,0.0,107030.0,107063.0,107141.0,107152.0,107172.0,107199.0,107211.0,107224.0,107448.0,107536.0
101,101,108051.17805189872,0.08929612591063951,15.683560103622481,108148.76412261084,-0.07946855469273366,5.095930801728113,108185.69431573949,1.7485129408928903,11.193829597877148,108215.44945628569,-0.3025768512163075,6.835023990955048,108492.072093006,0.49397137943075153,36.56336329188193,0.9932309741719625,113.0,82.0,78.0,313.0,391.0,31.0,1003.0,1001.0,31.0,18.0,13.0,0.5806451612903226,0.08891539577461638,0.019272930966732865,13.0,8.0,5.0,0.6153846153846154,0.064986542974657,0.019438924536193593,27.0,14.0,13.0,0.5185185185185185,1.7083452478909367,0.019241572224185467,14.0,4.0,10.0,0.2857142857142857,0.6457051802340609,0.019175704280577112,95.0,47.0,48.0,0.49473684210526314,,,,0.0,108033.0,108064.0,108146.0,108151.0,108172.0,108199.0,108211.0,108224.0,108448.0,108537.0
102,102,109056.027373699,0.08003457584068123,16.44318601732396,109144.84932180027,-0.07049723893457395,5.095930801728113,109185.66862375767,1.750053746937895,11.11306939069326,109215.75176239882,-0.2955687180517264,6.520313051544536,109492.00310389714,0.4939254395471198,36.656615331029634,0.9927694009575456,110.0,76.0,82.0,313.0,395.0,34.0,1004.0,1000.0,34.0,24.0,10.0,0.7058823529411765,0.05893835017984262,0.009924392134485413,14.0,6.0,8.0,0.42857142857142855,0.00524502807281782,0.028050843046786556,27.0,14.0,13.0,0.5185185185185185,1.6949376200609394,0.05000353090326363,13.0,5.0,8.0,0.38461538461538464,0.6127507668527193,0.03914120190310871,91.0,46.0,45.0,0.5054945054945055,,,,0.0,109032.0,109066.0,109142.0,109153.0,109172.0,109199.0,109211.0,109224.0,109446.0,109537.0
103,103,110050.75339099858,0.09220837247659876,15.434091204837156,110148.69864360057,-0.06122344140904454,10.191861600579864,110185.64508241233,1.741908765544067,11.29608456912928,110215.41922930759,-0.29393472407621557,6.799542138161483,110491.82136262929,0.4958999484853888,36.864236224941,0.9934280864044231,108.0,76.0,83.0,312.0,395.0,32.0,996.0,1000.0,36.0,20.0,16.0,0.5555555555555556,0.08019001644402932,0.01322842214045925,19.0,13.0,6.0,0.6842105263157895,0.10023338652808292,0.019655961192303877,27.0,14.0,13.0,0.5185185185185185,1.6968333706490961,0.0719735117826173,13.0,4.0,9.0,0.3076923076923077,0.6252677996920023,0.04226877107773841,91.0,46.0,45.0,0.5054945054945055,,,,0.0,110033.0,110065.0,110141.0,110151.0,110172.0,110199.0,110211.0,110224.0,110448.0,110536.0
104,104,111049.24752853568,0.09577622130797912,14.901890137778052,111148.12330450071,-0.052139951390102995,12.739826997712706,111185.64217305003,1.7469126215789939,11.290792725061195,111215.32962009533,-0.3039786253630135,6.751030005568066,111491.7987153189,0.49781432912775697,36.832932722812444,0.9934996560099049,103.0,74.0,83.0,314.0,397.0,29.0,991.0,1000.0,35.0,18.0,17.0,0.5142857142857142,0.0956359886741624,0.019634923409255826,11.0,8.0,3.0,0.7272727272727273,0.04384128382035819,0.019549123096909017,27.0,14.0,13.0,0.5185185185185185,1.7000455510322927,0.019537551810770586,12.0,4.0,8.0,0.3333333333333333,0.6523254156904837,0.019398309235409885,94.0,47.0,47.0,0.5,,,,0.0,111037.0,111066.0,111140.0,111151.0,111172.0,111199.0,111211.0,111223.0,111447.0,111537.0
105,105,112040.84932180027,0.10040497970131378,5.095930801728113,112149.5470852849,-0.07087746452868225,7.643896202591807,112185.71235244253,1.743607445429655,11.290681756811512,112215.40337665069,-0.2999375699156493,6.862056681377998,112491.96869573624,0.4934332525915605,36.4775753786768,0.9900842809911032,102.0,78.0,84.0,312.0,396.0,24.0,994.0,1000.0,41.0,13.0,28.0,0.3170731707317073,0.10926016244590289,0.019609222232015607,13.0,10.0,3.0,0.7692307692307693,0.09261530529566439,0.019741823463871443,27.0,14.0,13.0,0.5185185185185185,1.7015573459894657,0.01980515247561955,13.0,4.0,9.0,0.3076923076923077,0.6564310221102576,0.01979231036140543,91.0,46.0,45.0,0.5054945054945055,,,,0.0,112038.0,112062.0,112140.0,112153.0,112172.0,112199.0,112211.0,112224.0,112447.0,112536.0
